"","task_Type","Congruency","present_time","num_ratio","SurfAreaRatio","CH_Ratio","ADS_Ratio","Density_Ratio","mean_rt"
"2040","Surface Judgment","Congruent","0.1",0.6,2.8407,0.5945,0.5867,0.5921,0.435061660782904
"2041","Surface Judgment","Congruent","0.1",0.6,3.0128,0.5761,0.5532,0.5761,0.415375693226807
"2042","Surface Judgment","Congruent","0.1",0.6,3.0922,0.5826,0.539,0.5551,0.280199842960614
"2043","Surface Judgment","Congruent","0.1",0.6,3.1386,0.5836,0.531,0.5459,0.34320498730242
"2044","Surface Judgment","Congruent","0.1",0.6,3.3258,0.597,0.5011,0.5037,0.468394153096159
"2045","Surface Judgment","Congruent","0.1",0.6,3.332,0.5814,0.5002,0.5162,0.571633822293697
"2046","Surface Judgment","Congruent","0.1",0.6,3.432,0.5935,0.4856,0.4909,0.302775046186075
"2047","Surface Judgment","Congruent","0.1",0.6,3.5205,0.584,0.4734,0.4864,0.372634053
"2048","Surface Judgment","Congruent","0.1",0.6,3.6176,0.5913,0.4607,0.4675,0.280194819966899
"2049","Surface Judgment","Congruent","0.1",0.6,3.6814,0.5947,0.4527,0.4568,0.467095392064475
"2050","Surface Judgment","Congruent","0.1",0.6,3.7513,0.5839,0.4443,0.4565,0.3562580144
"2051","Surface Judgment","Congruent","0.1",0.6,3.8146,0.5845,0.4369,0.4485,0.260127188956805
"2052","Surface Judgment","Congruent","0.1",0.6,4.3678,0.5799,0.3816,0.3948,0.399002195374896
"2053","Surface Judgment","Congruent","0.1",0.6,5.7248,0.5835,0.2911,0.2994,0.497212978431691
"2054","Surface Judgment","Congruent","0.1",0.7,0.1974,0.6693,0.282,0.2949,0.246541387183229
"2055","Surface Judgment","Congruent","0.1",0.7,0.2351,0.7278,0.3359,0.3231,0.283262491234435
"2056","Surface Judgment","Congruent","0.1",0.7,0.289,0.6729,0.4128,0.4295,0.246431707571357
"2057","Surface Judgment","Congruent","0.1",0.7,0.292,0.6692,0.4172,0.4364,0.537568411824713
"2058","Surface Judgment","Congruent","0.1",0.7,0.369,0.6823,0.5272,0.5409,0.40066432039667
"2059","Surface Judgment","Congruent","0.1",0.7,0.3778,0.6722,0.5397,0.562,0.286957597886564
"2060","Surface Judgment","Congruent","0.1",0.7,0.389,0.678,0.5558,0.5738,0.421192518765166
"2061","Surface Judgment","Congruent","0.1",0.7,0.401,0.6737,0.5728,0.5952,0.301386664822184
"2062","Surface Judgment","Congruent","0.1",0.7,0.4214,0.6721,0.602,0.6269,0.414563589371375
"2063","Surface Judgment","Congruent","0.1",0.7,0.4325,0.6708,0.6179,0.6448,0.462791518300986
"2064","Surface Judgment","Congruent","0.1",0.7,0.4344,0.6809,0.6206,0.638,0.363302982331278
"2065","Surface Judgment","Congruent","0.1",0.7,0.4358,0.6747,0.6226,0.6459,0.289455529387697
"2066","Surface Judgment","Congruent","0.1",0.7,0.4374,0.686,0.6248,0.6375,0.254733069703448
"2067","Surface Judgment","Congruent","0.1",0.7,0.4376,0.6723,0.6251,0.6508,0.482467319955399
"2068","Surface Judgment","Congruent","0.1",0.7,0.4414,0.686,0.6306,0.6434,0.28524422
"2069","Surface Judgment","Congruent","0.1",0.7,0.4588,0.6783,0.6555,0.6764,0.294298039545703
"2070","Surface Judgment","Congruent","0.1",0.7,0.4613,0.6741,0.659,0.6843,0.470846563923842
"2071","Surface Judgment","Congruent","0.1",0.7,0.4619,0.6811,0.6598,0.6782,0.367216742476824
"2072","Surface Judgment","Congruent","0.1",0.7,0.4632,0.6808,0.6617,0.6804,0.541976559371857
"2073","Surface Judgment","Congruent","0.1",0.7,0.4659,0.6807,0.6656,0.6844,0.145109823666667
"2074","Surface Judgment","Congruent","0.1",0.7,0.4699,0.7281,0.6713,0.6454,0.363372579113715
"2075","Surface Judgment","Congruent","0.1",0.7,0.485,0.6724,0.6929,0.7213,0.409287303627334
"2076","Surface Judgment","Congruent","0.1",0.7,0.7882,0.6836,0.5518,0.5388,0.789773908526783
"2077","Surface Judgment","Congruent","0.1",0.7,0.8641,0.6772,0.8101,0.7837,0.267339879498406
"2078","Surface Judgment","Congruent","0.1",0.7,0.9423,0.6815,0.7428,0.7233,0.54811977524002
"2079","Surface Judgment","Congruent","0.1",0.7,0.9609,0.6845,0.7285,0.7124,0.411540115268816
"2080","Surface Judgment","Congruent","0.1",0.7,1.0873,0.6846,0.7611,0.7444,0.485807091621193
"2081","Surface Judgment","Congruent","0.1",0.7,1.6672,0.6773,0.8569,0.8856,0.428580519253188
"2082","Surface Judgment","Congruent","0.1",0.7,1.9249,0.679,0.7422,0.7651,0.288224435498784
"2083","Surface Judgment","Congruent","0.1",0.7,1.935,0.6784,0.7383,0.7618,0.36921176551731
"2084","Surface Judgment","Congruent","0.1",0.7,1.9407,0.68,0.7361,0.7578,0.496647138472717
"2085","Surface Judgment","Congruent","0.1",0.7,1.996,0.6993,0.7157,0.7164,0.445735307843223
"2086","Surface Judgment","Congruent","0.1",0.7,2.0703,0.6882,0.69,0.7019,0.376034519554515
"2087","Surface Judgment","Congruent","0.1",0.7,2.0741,0.6729,0.6888,0.7165,0.467464162426605
"2088","Surface Judgment","Congruent","0.1",0.7,2.1281,0.6822,0.6713,0.6888,0.517258841642113
"2089","Surface Judgment","Congruent","0.1",0.7,2.1282,0.673,0.6712,0.6981,0.669473617580423
"2090","Surface Judgment","Congruent","0.1",0.7,2.1369,0.6726,0.6685,0.6958,0.516114408785914
"2091","Surface Judgment","Congruent","0.1",0.7,2.202,0.6813,0.6488,0.6665,0.429228884500149
"2092","Surface Judgment","Congruent","0.1",0.7,2.2046,0.6772,0.648,0.6698,0.211219997377424
"2093","Surface Judgment","Congruent","0.1",0.7,2.2609,0.6756,0.6319,0.6547,0.468463658397133
"2094","Surface Judgment","Congruent","0.1",0.7,2.2714,0.676,0.629,0.6513,0.316374615939246
"2095","Surface Judgment","Congruent","0.1",0.7,2.4245,0.7002,0.5892,0.589,0.414675149667524
"2096","Surface Judgment","Congruent","0.1",0.7,2.4534,0.6818,0.5823,0.5979,0.363944452798983
"2097","Surface Judgment","Congruent","0.1",0.7,2.4658,0.6776,0.5794,0.5985,0.432578675055218
"2098","Surface Judgment","Congruent","0.1",0.7,2.4688,0.6805,0.5786,0.5952,0.425232434185171
"2099","Surface Judgment","Congruent","0.1",0.7,2.5298,0.6703,0.5647,0.5897,0.378588027744215
"2100","Surface Judgment","Congruent","0.1",0.7,2.7647,0.6778,0.5167,0.5337,0.322213637466832
"2101","Surface Judgment","Congruent","0.1",0.7,3.638,0.6769,0.3927,0.4061,0.34506981732368
"2102","Surface Judgment","Congruent","0.1",0.7,3.7789,0.7295,0.378,0.3628,0.361091490833333
"2103","Surface Judgment","Congruent","0.1",0.7,4.4749,0.679,0.3192,0.3291,0.40039143605135
"2104","Surface Judgment","Congruent","0.1",0.8,0.3774,0.769,0.4718,0.4908,0.330644225709583
"2105","Surface Judgment","Congruent","0.1",0.8,0.3853,0.7712,0.4816,0.4996,0.348782791840594
"2106","Surface Judgment","Congruent","0.1",0.8,0.4979,0.7779,0.6224,0.6401,0.286511337235845
"2107","Surface Judgment","Congruent","0.1",0.8,0.5132,0.8329,0.6416,0.6162,0.303155120358735
"2108","Surface Judgment","Congruent","0.1",0.8,0.5465,0.7746,0.6831,0.7056,0.400284613478345
"2109","Surface Judgment","Congruent","0.1",0.8,0.5502,0.7678,0.6877,0.7166,0.793440605539286
"2110","Surface Judgment","Congruent","0.1",0.8,0.5591,0.7726,0.6988,0.7236,0.329942442475712
"2111","Surface Judgment","Congruent","0.1",0.8,0.5785,0.7707,0.7231,0.7506,0.523121708594425
"2112","Surface Judgment","Congruent","0.1",0.8,0.6125,0.7677,0.7656,0.7979,0.702570209608556
"2113","Surface Judgment","Congruent","0.1",0.8,0.6173,0.7735,0.7717,0.7981,0.530898539650639
"2114","Surface Judgment","Congruent","0.1",0.8,0.6408,0.766,0.801,0.8366,0.282512271
"2115","Surface Judgment","Congruent","0.1",0.8,0.6737,0.7693,0.8421,0.8756,0.400673588872267
"2116","Surface Judgment","Congruent","0.1",0.8,0.6738,0.773,0.8423,0.8717,0.265211428909758
"2117","Surface Judgment","Congruent","0.1",0.8,0.6741,0.77,0.8426,0.8755,0.498767771819725
"2118","Surface Judgment","Congruent","0.1",0.8,0.6989,0.8357,0.8736,0.8362,0.804249966142857
"2119","Surface Judgment","Congruent","0.1",0.8,0.7077,0.7796,0.8847,0.9079,0.689994344346852
"2120","Surface Judgment","Congruent","0.1",0.8,0.7141,0.7682,0.8926,0.9296,1.02910081344589
"2121","Surface Judgment","Congruent","0.1",0.8,0.7179,0.7687,0.8974,0.9339,0.290694418319863
"2122","Surface Judgment","Congruent","0.1",0.8,0.7257,0.7752,0.5805,0.5625,0.352379447457824
"2123","Surface Judgment","Congruent","0.1",0.8,0.7414,0.7873,0.9267,0.9416,0.417947809154476
"2124","Surface Judgment","Congruent","0.1",0.8,0.7423,0.8313,0.5939,0.6171,0.492787251707063
"2125","Surface Judgment","Congruent","0.1",0.8,0.745,0.7764,0.9313,0.9596,0.335849389939556
"2126","Surface Judgment","Congruent","0.1",0.8,0.7506,0.8318,0.9383,0.9024,0.321666630212612
"2127","Surface Judgment","Congruent","0.1",0.8,0.7712,0.7741,0.617,0.597,0.436251182585843
"2128","Surface Judgment","Congruent","0.1",0.8,0.7899,0.7755,0.9874,0.9817,0.582957350441422
"2129","Surface Judgment","Congruent","0.1",0.8,0.8115,0.7671,0.6492,0.6225,0.784374090812188
"2130","Surface Judgment","Congruent","0.1",0.8,0.8199,0.8359,0.9757,0.9809,0.812379187069345
"2131","Surface Judgment","Congruent","0.1",0.8,1.0072,0.7737,0.7943,0.7681,0.865988347169035
"2132","Surface Judgment","Congruent","0.1",0.8,1.172,0.7696,0.9376,0.9019,0.277968735199673
"2133","Surface Judgment","Congruent","0.1",0.8,1.1859,0.8359,0.9488,0.9914,0.400690182087148
"2134","Surface Judgment","Congruent","0.1",0.8,1.1898,0.7674,0.6724,0.645,1.17492040666667
"2135","Surface Judgment","Congruent","0.1",0.8,1.2848,0.7732,0.9729,0.9934,0.34469750516489
"2136","Surface Judgment","Congruent","0.1",0.8,1.3098,0.7671,0.9543,0.9953,0.712256478151546
"2137","Surface Judgment","Congruent","0.1",0.8,1.3172,0.8315,0.949,0.9131,0.81830245287288
"2138","Surface Judgment","Congruent","0.1",0.8,1.3247,0.8356,0.9436,0.9035,0.920431136666667
"2139","Surface Judgment","Congruent","0.1",0.8,1.34,0.7739,0.9329,0.9644,0.400051732970411
"2140","Surface Judgment","Congruent","0.1",0.8,1.4331,0.7751,0.8723,0.9002,0.814926281333333
"2141","Surface Judgment","Congruent","0.1",0.8,1.4377,0.7662,0.8694,0.9078,0.437367085166667
"2142","Surface Judgment","Congruent","0.1",0.8,1.4464,0.7688,0.8642,0.8993,0.415333508105085
"2143","Surface Judgment","Congruent","0.1",0.8,1.4504,0.8343,0.8619,0.8264,0.290597075542848
"2144","Surface Judgment","Congruent","0.1",0.8,1.5582,0.7692,0.8022,0.8344,0.484080046758969
"2145","Surface Judgment","Congruent","0.1",0.8,1.5683,0.7804,0.797,0.8171,0.554594270252189
"2146","Surface Judgment","Congruent","0.1",0.8,1.7465,0.7709,0.7157,0.7428,0.732068481333333
"2147","Surface Judgment","Congruent","0.1",0.8,1.7605,0.7707,0.71,0.7371,0.353269084326756
"2148","Surface Judgment","Congruent","0.1",0.8,1.7703,0.7731,0.7061,0.7306,0.546638394422844
"2149","Surface Judgment","Congruent","0.1",0.8,1.9619,0.772,0.6371,0.6602,0.454599070477921
"2150","Surface Judgment","Congruent","0.1",0.8,2.0939,0.7726,0.597,0.6182,0.547622628138342
"2151","Surface Judgment","Congruent","0.1",0.8,2.5859,0.765,0.4834,0.5055,0.400435575634289
"2152","Surface Judgment","Congruent","0.1",0.8,2.7311,0.7714,0.4577,0.4746,0.30992953465869
"2153","Surface Judgment","Congruent","0.1",0.8,2.7474,0.7694,0.455,0.473,0.412628199917845
"2154","Surface Judgment","Congruent","0.5",0.5,0.1374,0.49,0.2748,0.2804,0.26042461319864
"2155","Surface Judgment","Congruent","0.5",0.5,0.1548,0.4878,0.3096,0.3174,0.317742357424594
"2156","Surface Judgment","Congruent","0.5",0.5,0.1572,0.4805,0.3143,0.3271,0.624012203417736
"2157","Surface Judgment","Congruent","0.5",0.5,0.1674,0.4922,0.3349,0.3401,0.296670035620575
"2158","Surface Judgment","Congruent","0.5",0.5,0.1764,0.49,0.3527,0.3599,0.169484405091157
"2159","Surface Judgment","Congruent","0.5",0.5,0.1796,0.5002,0.3592,0.3591,0.253259041898322
"2160","Surface Judgment","Congruent","0.5",0.5,0.1836,0.4843,0.3671,0.379,0.602062965599933
"2161","Surface Judgment","Congruent","0.5",0.5,0.1928,0.4956,0.3856,0.3891,0.332856131357239
"2162","Surface Judgment","Congruent","0.5",0.5,0.1933,0.4931,0.3867,0.3921,0.216178271549298
"2163","Surface Judgment","Congruent","0.5",0.5,0.2002,0.4817,0.4003,0.4155,0.374271862245593
"2164","Surface Judgment","Congruent","0.5",0.5,0.2063,0.4776,0.4126,0.432,0.276302509236199
"2165","Surface Judgment","Congruent","0.5",0.5,0.2097,0.4878,0.4195,0.4299,0.338378991124629
"2166","Surface Judgment","Congruent","0.5",0.5,0.2157,0.4924,0.4314,0.438,0.328201510370184
"2167","Surface Judgment","Congruent","0.5",0.5,0.22,0.4937,0.4399,0.4455,0.459910099023182
"2168","Surface Judgment","Congruent","0.5",0.5,0.2231,0.4988,0.4462,0.4473,0.400076433954529
"2169","Surface Judgment","Congruent","0.5",0.5,0.2264,0.4854,0.4529,0.4665,0.370035716068393
"2170","Surface Judgment","Congruent","0.5",0.5,0.231,0.4795,0.462,0.4818,0.52879675775037
"2171","Surface Judgment","Congruent","0.5",0.5,0.2628,0.4939,0.5256,0.5321,0.292369512555556
"2172","Surface Judgment","Congruent","0.5",0.5,0.2751,0.496,0.5502,0.5546,0.446573991101119
"2173","Surface Judgment","Congruent","0.5",0.5,0.2891,0.4876,0.5782,0.5929,0.310657020606196
"2174","Surface Judgment","Congruent","0.5",0.5,0.2943,0.4861,0.5885,0.6054,0.211909583853116
"2175","Surface Judgment","Congruent","0.5",0.5,0.2976,0.5007,0.5952,0.5944,0.357063535375
"2176","Surface Judgment","Congruent","0.5",0.5,0.4456,0.499,0.8912,0.893,0.294534148666667
"2177","Surface Judgment","Congruent","0.5",0.5,0.4863,0.4982,0.9725,0.976,0.478025133693647
"2178","Surface Judgment","Congruent","0.5",0.5,0.5463,0.4871,0.9152,0.8916,0.327989611432126
"2179","Surface Judgment","Congruent","0.5",0.5,1.6648,0.489,0.8324,0.814,0.363535356173765
"2180","Surface Judgment","Congruent","0.5",0.5,2.1137,0.4946,0.9462,0.9566,0.464650222097755
"2181","Surface Judgment","Congruent","0.5",0.5,2.3569,0.4976,0.8486,0.8526,0.297526719247304
"2182","Surface Judgment","Congruent","0.5",0.5,3.233,0.4942,0.6186,0.6259,0.305291078184476
"2183","Surface Judgment","Congruent","0.5",0.5,3.3684,0.4965,0.5938,0.598,0.2999872446
"2184","Surface Judgment","Congruent","0.5",0.5,3.5199,0.4837,0.5682,0.5874,0.4127268172
"2185","Surface Judgment","Congruent","0.5",0.5,3.7265,0.5159,0.5367,0.5202,0.307789212407363
"2186","Surface Judgment","Congruent","0.5",0.5,3.7589,0.4797,0.5321,0.5546,0.39822673284793
"2187","Surface Judgment","Congruent","0.5",0.5,3.7682,0.5074,0.5308,0.523,0.4201652398
"2188","Surface Judgment","Congruent","0.5",0.5,3.8435,0.4889,0.5204,0.5321,0.547926382707194
"2189","Surface Judgment","Congruent","0.5",0.5,3.8672,0.4943,0.5172,0.5231,0.5300663804
"2190","Surface Judgment","Congruent","0.5",0.5,4.1676,0.479,0.4799,0.5009,0.386609000970336
"2191","Surface Judgment","Congruent","0.5",0.5,4.3337,0.4954,0.4615,0.4658,0.310753068188494
"2192","Surface Judgment","Congruent","0.5",0.5,4.3515,0.5051,0.4596,0.455,0.463169687771309
"2193","Surface Judgment","Congruent","0.5",0.5,4.4278,0.4929,0.4517,0.4582,0.443536993342931
"2194","Surface Judgment","Congruent","0.5",0.5,5.1029,0.4866,0.3919,0.4027,0.245906517118867
"2195","Surface Judgment","Congruent","0.5",0.5,5.1365,0.496,0.3894,0.3925,0.277152729704381
"2196","Surface Judgment","Congruent","0.5",0.5,5.1397,0.4865,0.3891,0.3999,0.438395569410642
"2197","Surface Judgment","Congruent","0.5",0.5,5.1433,0.49,0.3889,0.3968,0.41765686469661
"2198","Surface Judgment","Congruent","0.5",0.5,5.1985,0.4881,0.3847,0.3941,0.63989914129955
"2199","Surface Judgment","Congruent","0.5",0.5,5.38,0.4998,0.3717,0.3719,0.369843289356556
"2200","Surface Judgment","Congruent","0.5",0.5,5.5582,0.4747,0.3598,0.379,0.382858632559221
"2201","Surface Judgment","Congruent","0.5",0.5,6.4157,0.4802,0.3117,0.3246,0.398915315721113
"2202","Surface Judgment","Congruent","0.5",0.5,7.9587,0.4803,0.2513,0.2616,0.267758732561998
"2203","Surface Judgment","Congruent","0.5",0.5,9.1486,0.476,0.2186,0.2296,0.35281415609744
"2204","Surface Judgment","Congruent","0.5",0.6,0.1294,0.5772,0.2156,0.2241,0.452101498895581
"2205","Surface Judgment","Congruent","0.5",0.6,0.1664,0.5719,0.2774,0.291,0.312967304625
"2206","Surface Judgment","Congruent","0.5",0.6,0.2188,0.5821,0.3647,0.3759,0.246917571119781
"2207","Surface Judgment","Congruent","0.5",0.6,0.2454,0.5861,0.409,0.4187,0.378966540517179
"2208","Surface Judgment","Congruent","0.5",0.6,0.2775,0.5826,0.4625,0.4763,0.25595100675532
"2209","Surface Judgment","Congruent","0.5",0.6,0.2901,0.5829,0.4836,0.4977,0.32797149313271
"2210","Surface Judgment","Congruent","0.5",0.6,0.2904,0.5918,0.484,0.4908,0.358827511336175
"2211","Surface Judgment","Congruent","0.5",0.6,0.2975,0.5806,0.4958,0.5124,0.265377193169428
"2212","Surface Judgment","Congruent","0.5",0.6,0.309,0.5891,0.5149,0.5245,0.26756599740842
"2213","Surface Judgment","Congruent","0.5",0.6,0.3185,0.6001,0.5308,0.5307,0.39855959444277
"2214","Surface Judgment","Congruent","0.5",0.6,0.3224,0.5802,0.5374,0.5557,0.502068824116667
"2215","Surface Judgment","Congruent","0.5",0.6,0.3245,0.5875,0.5408,0.5524,0.4080380415
"2216","Surface Judgment","Congruent","0.5",0.6,0.3264,0.578,0.544,0.5646,0.310674513203686
"2217","Surface Judgment","Congruent","0.5",0.6,0.3313,0.5976,0.5522,0.5544,0.201463985577207
"2218","Surface Judgment","Congruent","0.5",0.6,0.3412,0.5973,0.5687,0.5713,0.210806933726355
"2219","Surface Judgment","Congruent","0.5",0.6,0.38,0.5842,0.6334,0.6505,0.364745997860745
"2220","Surface Judgment","Congruent","0.5",0.6,0.4009,0.5851,0.6682,0.6853,0.340412050755709
"2221","Surface Judgment","Congruent","0.5",0.6,0.4215,0.5893,0.7026,0.7154,0.325564122016189
"2222","Surface Judgment","Congruent","0.5",0.6,0.4308,0.5917,0.7181,0.7281,0.408092227714286
"2223","Surface Judgment","Congruent","0.5",0.6,0.442,0.582,0.7366,0.7594,0.470732559222222
"2224","Surface Judgment","Congruent","0.5",0.6,0.4503,0.5859,0.7504,0.7685,0.257522525058641
"2225","Surface Judgment","Congruent","0.5",0.6,0.6178,0.5841,0.9712,0.9455,0.361322773353021
"2226","Surface Judgment","Congruent","0.5",0.6,0.6957,0.5761,0.8624,0.828,0.290230178720973
"2227","Surface Judgment","Congruent","0.5",0.6,0.9595,0.5923,0.6253,0.6174,0.563447477006556
"2228","Surface Judgment","Congruent","0.5",0.6,1.1126,0.5861,0.6675,0.6521,0.674050104204876
"2229","Surface Judgment","Congruent","0.5",0.6,1.4184,0.6267,0.423,0.4418,0.690896764029238
"2230","Surface Judgment","Congruent","0.5",0.6,1.5062,0.5929,0.9037,0.893,0.391355719698768
"2231","Surface Judgment","Congruent","0.5",0.6,2.2583,0.5775,0.738,0.7667,0.444526345608774
"2232","Surface Judgment","Congruent","0.5",0.6,2.4527,0.5827,0.6795,0.6997,0.47781353369458
"2233","Surface Judgment","Congruent","0.5",0.6,2.4818,0.5815,0.6716,0.693,0.423799131927472
"2234","Surface Judgment","Congruent","0.5",0.6,2.5372,0.594,0.6569,0.6635,0.304837487810064
"2235","Surface Judgment","Congruent","0.5",0.6,2.5756,0.5789,0.6471,0.6707,0.287244330720077
"2236","Surface Judgment","Congruent","0.5",0.6,2.5898,0.5842,0.6435,0.661,0.25471655389948
"2237","Surface Judgment","Congruent","0.5",0.6,2.7105,0.5833,0.6149,0.6325,0.433432309009581
"2238","Surface Judgment","Congruent","0.5",0.6,2.7707,0.5803,0.6015,0.622,0.367126263932002
"2239","Surface Judgment","Congruent","0.5",0.6,2.8268,0.5821,0.5896,0.6078,0.279538639830269
"2240","Surface Judgment","Congruent","0.5",0.6,2.8407,0.5945,0.5867,0.5921,0.616697948924826
"2241","Surface Judgment","Congruent","0.5",0.6,3.0128,0.5761,0.5532,0.5761,0.323250321920246
"2242","Surface Judgment","Congruent","0.5",0.6,3.0922,0.5826,0.539,0.5551,0.346734656716761
"2243","Surface Judgment","Congruent","0.5",0.6,3.1386,0.5836,0.531,0.5459,0.347264244663059
"2244","Surface Judgment","Congruent","0.5",0.6,3.3258,0.597,0.5011,0.5037,0.434003540083482
"2245","Surface Judgment","Congruent","0.5",0.6,3.332,0.5814,0.5002,0.5162,0.276365868821152
"2246","Surface Judgment","Congruent","0.5",0.6,3.432,0.5935,0.4856,0.4909,0.489109559662467
"2247","Surface Judgment","Congruent","0.5",0.6,3.5205,0.584,0.4734,0.4864,0.394576193716813
"2248","Surface Judgment","Congruent","0.5",0.6,3.6176,0.5913,0.4607,0.4675,0.418841105680761
"2249","Surface Judgment","Congruent","0.5",0.6,3.6814,0.5947,0.4527,0.4568,0.427168103327027
