"","task_Type","Congruency","num_ratio","CH_Ratio","Density_Ratio","Surface_Ratio","ADS_Ratio","present_time","seen"
"818","Numerical judgment","incongruent","0.5",0.5191,0.7764,0.4031,0.2015,0.034,0.4
"819","Numerical judgment","incongruent","0.5",0.5191,0.7764,0.4031,0.2015,0.1,0.888888888888889
"820","Numerical judgment","incongruent","0.5",0.5191,0.7764,0.4031,0.2015,0.5,1
"821","Numerical judgment","incongruent","0.5",0.5193,0.7724,0.4011,0.2005,0.017,0.375
"822","Numerical judgment","incongruent","0.5",0.5193,0.7724,0.4011,0.2005,0.034,0.571428571428571
"823","Numerical judgment","incongruent","0.5",0.5193,0.7724,0.4011,0.2005,0.1,0.888888888888889
"824","Numerical judgment","incongruent","0.5",0.5193,0.7724,0.4011,0.2005,0.5,1
"825","Numerical judgment","incongruent","0.5",0.5194,0.7716,0.4008,0.2004,0.017,0.2
"826","Numerical judgment","incongruent","0.5",0.5194,0.7716,0.4008,0.2004,0.034,0
"827","Numerical judgment","incongruent","0.5",0.5194,0.7716,0.4008,0.2004,0.1,0.833333333333333
"828","Numerical judgment","incongruent","0.5",0.5194,0.7716,0.4008,0.2004,0.5,0.923076923076923
"829","Numerical judgment","incongruent","0.5",0.5199,0.7752,0.403,0.2015,0.017,0.222222222222222
"830","Numerical judgment","incongruent","0.5",0.5199,0.7752,0.403,0.2015,0.034,0.6
"831","Numerical judgment","incongruent","0.5",0.5199,0.7752,0.403,0.2015,0.1,1
"832","Numerical judgment","incongruent","0.5",0.5199,0.7752,0.403,0.2015,0.5,1
"833","Numerical judgment","incongruent","0.5",0.52,0.7718,0.4013,0.2007,0.017,0
"834","Numerical judgment","incongruent","0.5",0.52,0.7718,0.4013,0.2007,0.034,0.545454545454545
"835","Numerical judgment","incongruent","0.5",0.52,0.7718,0.4013,0.2007,0.1,0.888888888888889
"836","Numerical judgment","incongruent","0.5",0.52,0.7718,0.4013,0.2007,0.5,0.909090909090909
"837","Numerical judgment","incongruent","0.5",0.52,0.7756,0.4033,0.2017,0.017,0.454545454545455
"838","Numerical judgment","incongruent","0.5",0.52,0.7756,0.4033,0.2017,0.034,0.625
"839","Numerical judgment","incongruent","0.5",0.52,0.7756,0.4033,0.2017,0.1,0.875
"840","Numerical judgment","incongruent","0.5",0.52,0.7756,0.4033,0.2017,0.5,0.875
"841","Numerical judgment","incongruent","0.5",0.5201,0.7715,0.4013,0.2006,0.017,0.4
"842","Numerical judgment","incongruent","0.5",0.5201,0.7715,0.4013,0.2006,0.034,0.75
"843","Numerical judgment","incongruent","0.5",0.5201,0.7715,0.4013,0.2006,0.1,0.875
"844","Numerical judgment","incongruent","0.5",0.5201,0.7715,0.4013,0.2006,0.5,1
"845","Numerical judgment","incongruent","0.5",0.5202,0.7691,0.4001,0.2001,0.017,0.166666666666667
"846","Numerical judgment","incongruent","0.5",0.5202,0.7691,0.4001,0.2001,0.034,0.714285714285714
"847","Numerical judgment","incongruent","0.5",0.5202,0.7691,0.4001,0.2001,0.1,0.909090909090909
"848","Numerical judgment","incongruent","0.5",0.5202,0.7691,0.4001,0.2001,0.5,1
"849","Numerical judgment","incongruent","0.5",0.5204,0.7712,0.4013,0.2007,0.017,0.333333333333333
"850","Numerical judgment","incongruent","0.5",0.5204,0.7712,0.4013,0.2007,0.034,0.777777777777778
"851","Numerical judgment","incongruent","0.5",0.5204,0.7712,0.4013,0.2007,0.1,1
"852","Numerical judgment","incongruent","0.5",0.5204,0.7712,0.4013,0.2007,0.5,1
"853","Numerical judgment","incongruent","0.5",0.5204,0.7731,0.4023,0.2011,0.017,0.444444444444444
"854","Numerical judgment","incongruent","0.5",0.5204,0.7731,0.4023,0.2011,0.034,0.545454545454545
"855","Numerical judgment","incongruent","0.5",0.5204,0.7731,0.4023,0.2011,0.1,0.857142857142857
"856","Numerical judgment","incongruent","0.5",0.5204,0.7731,0.4023,0.2011,0.5,1
"857","Numerical judgment","incongruent","0.5",0.5205,0.7709,0.4012,0.2006,0.017,0
"858","Numerical judgment","incongruent","0.5",0.5205,0.7709,0.4012,0.2006,0.034,0.555555555555556
"859","Numerical judgment","incongruent","0.5",0.5205,0.7709,0.4012,0.2006,0.1,0.833333333333333
"860","Numerical judgment","incongruent","0.5",0.5205,0.7709,0.4012,0.2006,0.5,1
"861","Numerical judgment","incongruent","0.5",0.5208,0.7703,0.4012,0.2006,0.017,0.25
"862","Numerical judgment","incongruent","0.5",0.5208,0.7703,0.4012,0.2006,0.034,0
"863","Numerical judgment","incongruent","0.5",0.5208,0.7703,0.4012,0.2006,0.1,0.875
"864","Numerical judgment","incongruent","0.5",0.5208,0.7703,0.4012,0.2006,0.5,1
"865","Numerical judgment","incongruent","0.5",0.5211,0.7739,0.4033,0.2016,0.017,0.5
"866","Numerical judgment","incongruent","0.5",0.5211,0.7739,0.4033,0.2016,0.034,0.7
"867","Numerical judgment","incongruent","0.5",0.5211,0.7739,0.4033,0.2016,0.1,1
"868","Numerical judgment","incongruent","0.5",0.5211,0.7739,0.4033,0.2016,0.5,1
"869","Numerical judgment","incongruent","0.5",0.5212,0.7699,0.4013,0.2006,0.017,0.2
"870","Numerical judgment","incongruent","0.5",0.5212,0.7699,0.4013,0.2006,0.034,0.5
"871","Numerical judgment","incongruent","0.5",0.5212,0.7699,0.4013,0.2006,0.1,1
"872","Numerical judgment","incongruent","0.5",0.5212,0.7699,0.4013,0.2006,0.5,1
"873","Numerical judgment","incongruent","0.5",0.5219,0.7731,0.4035,0.2017,0.017,0.307692307692308
"874","Numerical judgment","incongruent","0.5",0.5219,0.7731,0.4035,0.2017,0.034,0.5
"875","Numerical judgment","incongruent","0.5",0.5219,0.7731,0.4035,0.2017,0.1,0.777777777777778
"876","Numerical judgment","incongruent","0.5",0.5219,0.7731,0.4035,0.2017,0.5,0.875
"877","Numerical judgment","incongruent","0.5",0.5223,0.7639,0.399,0.1995,0.017,0.166666666666667
"878","Numerical judgment","incongruent","0.5",0.5223,0.7639,0.399,0.1995,0.034,0.3
"879","Numerical judgment","incongruent","0.5",0.5223,0.7639,0.399,0.1995,0.1,0.875
"880","Numerical judgment","incongruent","0.5",0.5223,0.7639,0.399,0.1995,0.5,1
"881","Numerical judgment","incongruent","0.5",0.5223,0.7661,0.4002,0.2001,0.017,0.5
"882","Numerical judgment","incongruent","0.5",0.5223,0.7661,0.4002,0.2001,0.034,0.363636363636364
"883","Numerical judgment","incongruent","0.5",0.5223,0.7661,0.4002,0.2001,0.1,0.833333333333333
"884","Numerical judgment","incongruent","0.5",0.5223,0.7661,0.4002,0.2001,0.5,0.888888888888889
"885","Numerical judgment","incongruent","0.5",0.5225,0.7709,0.4028,0.2014,0.017,0.166666666666667
"886","Numerical judgment","incongruent","0.5",0.5225,0.7709,0.4028,0.2014,0.034,0.692307692307692
"887","Numerical judgment","incongruent","0.5",0.5225,0.7709,0.4028,0.2014,0.1,0.8
"888","Numerical judgment","incongruent","0.5",0.5225,0.7709,0.4028,0.2014,0.5,1
"889","Numerical judgment","incongruent","0.5",0.5226,0.7648,0.3997,0.1998,0.017,0.2
"890","Numerical judgment","incongruent","0.5",0.5226,0.7648,0.3997,0.1998,0.034,0.818181818181818
"891","Numerical judgment","incongruent","0.5",0.5226,0.7648,0.3997,0.1998,0.1,0.875
"892","Numerical judgment","incongruent","0.5",0.5226,0.7648,0.3997,0.1998,0.5,1
"893","Numerical judgment","incongruent","0.5",0.5226,0.7684,0.4016,0.2008,0.017,0.416666666666667
"894","Numerical judgment","incongruent","0.5",0.5226,0.7684,0.4016,0.2008,0.034,0.5
"895","Numerical judgment","incongruent","0.5",0.5226,0.7684,0.4016,0.2008,0.1,0.888888888888889
"896","Numerical judgment","incongruent","0.5",0.5226,0.7684,0.4016,0.2008,0.5,1
"897","Numerical judgment","incongruent","0.5",0.5226,0.7726,0.4037,0.2019,0.017,0.444444444444444
"898","Numerical judgment","incongruent","0.5",0.5226,0.7726,0.4037,0.2019,0.034,0.4
"899","Numerical judgment","incongruent","0.5",0.5226,0.7726,0.4037,0.2019,0.1,0.833333333333333
"900","Numerical judgment","incongruent","0.5",0.5226,0.7726,0.4037,0.2019,0.5,0.909090909090909
"901","Numerical judgment","incongruent","0.5",0.5227,0.7693,0.4021,0.2011,0.017,0.333333333333333
"902","Numerical judgment","incongruent","0.5",0.5227,0.7693,0.4021,0.2011,0.034,0.461538461538462
"903","Numerical judgment","incongruent","0.5",0.5227,0.7693,0.4021,0.2011,0.1,0.818181818181818
"904","Numerical judgment","incongruent","0.5",0.5227,0.7693,0.4021,0.2011,0.5,1
"905","Numerical judgment","incongruent","0.5",0.523,0.7646,0.3999,0.2,0.017,0.5
"906","Numerical judgment","incongruent","0.5",0.523,0.7646,0.3999,0.2,0.034,1
"907","Numerical judgment","incongruent","0.5",0.523,0.7646,0.3999,0.2,0.1,0.833333333333333
"908","Numerical judgment","incongruent","0.5",0.523,0.7646,0.3999,0.2,0.5,1
"909","Numerical judgment","incongruent","0.5",0.523,0.7651,0.4001,0.2001,0.017,0.2
"910","Numerical judgment","incongruent","0.5",0.523,0.7651,0.4001,0.2001,0.034,0.714285714285714
"911","Numerical judgment","incongruent","0.5",0.523,0.7651,0.4001,0.2001,0.1,1
"912","Numerical judgment","incongruent","0.5",0.523,0.7651,0.4001,0.2001,0.5,1
"913","Numerical judgment","incongruent","0.5",0.523,0.7669,0.4011,0.2006,0.017,0.5
"914","Numerical judgment","incongruent","0.5",0.523,0.7669,0.4011,0.2006,0.034,0.5
"915","Numerical judgment","incongruent","0.5",0.523,0.7669,0.4011,0.2006,0.1,0.888888888888889
"916","Numerical judgment","incongruent","0.5",0.523,0.7669,0.4011,0.2006,0.5,1
"917","Numerical judgment","incongruent","0.5",0.523,0.7721,0.4038,0.2019,0.017,0.625
"918","Numerical judgment","incongruent","0.5",0.523,0.7721,0.4038,0.2019,0.034,0.6
"919","Numerical judgment","incongruent","0.5",0.523,0.7721,0.4038,0.2019,0.1,0.777777777777778
"920","Numerical judgment","incongruent","0.5",0.523,0.7721,0.4038,0.2019,0.5,1
"921","Numerical judgment","incongruent","0.5",0.5232,0.7625,0.3989,0.1995,0.017,0.428571428571429
"922","Numerical judgment","incongruent","0.5",0.5232,0.7625,0.3989,0.1995,0.034,0.125
"923","Numerical judgment","incongruent","0.5",0.5232,0.7625,0.3989,0.1995,0.1,0.857142857142857
"924","Numerical judgment","incongruent","0.5",0.5232,0.7625,0.3989,0.1995,0.5,1
"925","Numerical judgment","incongruent","0.5",0.5232,0.7693,0.4025,0.2013,0.017,0.4
"926","Numerical judgment","incongruent","0.5",0.5232,0.7693,0.4025,0.2013,0.034,0.333333333333333
"927","Numerical judgment","incongruent","0.5",0.5232,0.7693,0.4025,0.2013,0.1,0.75
"928","Numerical judgment","incongruent","0.5",0.5232,0.7693,0.4025,0.2013,0.5,1
"929","Numerical judgment","incongruent","0.5",0.5233,0.7675,0.4016,0.2008,0.017,0.538461538461538
"930","Numerical judgment","incongruent","0.5",0.5233,0.7675,0.4016,0.2008,0.034,0.333333333333333
"931","Numerical judgment","incongruent","0.5",0.5233,0.7675,0.4016,0.2008,0.1,0.75
"932","Numerical judgment","incongruent","0.5",0.5233,0.7675,0.4016,0.2008,0.5,1
"933","Numerical judgment","incongruent","0.5",0.5234,0.7651,0.4005,0.2002,0.017,0.714285714285714
"934","Numerical judgment","incongruent","0.5",0.5234,0.7651,0.4005,0.2002,0.034,0.555555555555556
"935","Numerical judgment","incongruent","0.5",0.5234,0.7651,0.4005,0.2002,0.1,0.7
"936","Numerical judgment","incongruent","0.5",0.5234,0.7651,0.4005,0.2002,0.5,0.875
"937","Numerical judgment","incongruent","0.5",0.5234,0.7669,0.4014,0.2007,0.017,0.25
"938","Numerical judgment","incongruent","0.5",0.5234,0.7669,0.4014,0.2007,0.034,0.5
"939","Numerical judgment","incongruent","0.5",0.5234,0.7669,0.4014,0.2007,0.1,0.875
"940","Numerical judgment","incongruent","0.5",0.5234,0.7669,0.4014,0.2007,0.5,1
"941","Numerical judgment","incongruent","0.5",0.5234,0.7673,0.4016,0.2008,0.017,0.3
"942","Numerical judgment","incongruent","0.5",0.5234,0.7673,0.4016,0.2008,0.034,0.666666666666667
"943","Numerical judgment","incongruent","0.5",0.5234,0.7673,0.4016,0.2008,0.1,1
"944","Numerical judgment","incongruent","0.5",0.5234,0.7673,0.4016,0.2008,0.5,1
"945","Numerical judgment","incongruent","0.5",0.5235,0.7646,0.4003,0.2001,0.017,0.5
"946","Numerical judgment","incongruent","0.5",0.5235,0.7646,0.4003,0.2001,0.034,0.4
"947","Numerical judgment","incongruent","0.5",0.5235,0.7646,0.4003,0.2001,0.1,1
"948","Numerical judgment","incongruent","0.5",0.5235,0.7646,0.4003,0.2001,0.5,1
"949","Numerical judgment","incongruent","0.5",0.5235,0.7685,0.4023,0.2012,0.017,0.428571428571429
"950","Numerical judgment","incongruent","0.5",0.5235,0.7685,0.4023,0.2012,0.034,0.6
"951","Numerical judgment","incongruent","0.5",0.5235,0.7685,0.4023,0.2012,0.1,0.777777777777778
"952","Numerical judgment","incongruent","0.5",0.5235,0.7685,0.4023,0.2012,0.5,0.923076923076923
"953","Numerical judgment","incongruent","0.5",0.5238,0.7656,0.401,0.2005,0.017,0.285714285714286
"954","Numerical judgment","incongruent","0.5",0.5238,0.7656,0.401,0.2005,0.034,0.428571428571429
"955","Numerical judgment","incongruent","0.5",0.5238,0.7656,0.401,0.2005,0.1,0.666666666666667
"956","Numerical judgment","incongruent","0.5",0.5238,0.7656,0.401,0.2005,0.5,1
"957","Numerical judgment","incongruent","0.5",0.5238,0.7668,0.4017,0.2008,0.017,0.571428571428571
"958","Numerical judgment","incongruent","0.5",0.5238,0.7668,0.4017,0.2008,0.034,0.272727272727273
"959","Numerical judgment","incongruent","0.5",0.5238,0.7668,0.4017,0.2008,0.1,0.909090909090909
"960","Numerical judgment","incongruent","0.5",0.5238,0.7668,0.4017,0.2008,0.5,1
"961","Numerical judgment","incongruent","0.5",0.5238,0.7691,0.4028,0.2014,0.017,0.142857142857143
"962","Numerical judgment","incongruent","0.5",0.5238,0.7691,0.4028,0.2014,0.034,0.666666666666667
"963","Numerical judgment","incongruent","0.5",0.5238,0.7691,0.4028,0.2014,0.1,0.75
"964","Numerical judgment","incongruent","0.5",0.5238,0.7691,0.4028,0.2014,0.5,1
"965","Numerical judgment","incongruent","0.5",0.5239,0.7723,0.4046,0.2023,0.017,0.25
"966","Numerical judgment","incongruent","0.5",0.5239,0.7723,0.4046,0.2023,0.034,0.714285714285714
"967","Numerical judgment","incongruent","0.5",0.5239,0.7723,0.4046,0.2023,0.1,1
"968","Numerical judgment","incongruent","0.5",0.5239,0.7723,0.4046,0.2023,0.5,1
"969","Numerical judgment","incongruent","0.5",0.5241,0.7671,0.4021,0.201,0.017,0.4
"970","Numerical judgment","incongruent","0.5",0.5241,0.7671,0.4021,0.201,0.034,0.625
"971","Numerical judgment","incongruent","0.5",0.5241,0.7671,0.4021,0.201,0.1,1
"972","Numerical judgment","incongruent","0.5",0.5241,0.7671,0.4021,0.201,0.5,0.833333333333333
"973","Numerical judgment","incongruent","0.5",0.5243,0.7672,0.4022,0.2011,0.017,0.4
"974","Numerical judgment","incongruent","0.5",0.5243,0.7672,0.4022,0.2011,0.034,0.733333333333333
"975","Numerical judgment","incongruent","0.5",0.5243,0.7672,0.4022,0.2011,0.1,0.75
"976","Numerical judgment","incongruent","0.5",0.5243,0.7672,0.4022,0.2011,0.5,1
"977","Numerical judgment","incongruent","0.5",0.5245,0.7661,0.4018,0.2009,0.017,0.363636363636364
"978","Numerical judgment","incongruent","0.5",0.5245,0.7661,0.4018,0.2009,0.034,0.571428571428571
"979","Numerical judgment","incongruent","0.5",0.5245,0.7661,0.4018,0.2009,0.1,1
"980","Numerical judgment","incongruent","0.5",0.5245,0.7661,0.4018,0.2009,0.5,1
"981","Numerical judgment","incongruent","0.5",0.5246,0.766,0.4019,0.2009,0.017,0.333333333333333
"982","Numerical judgment","incongruent","0.5",0.5246,0.766,0.4019,0.2009,0.034,0.625
"983","Numerical judgment","incongruent","0.5",0.5246,0.766,0.4019,0.2009,0.1,1
"984","Numerical judgment","incongruent","0.5",0.5246,0.766,0.4019,0.2009,0.5,1
"985","Numerical judgment","incongruent","0.5",0.5248,0.7657,0.4019,0.2009,0.017,0.166666666666667
"986","Numerical judgment","incongruent","0.5",0.5248,0.7657,0.4019,0.2009,0.034,0.5
"987","Numerical judgment","incongruent","0.5",0.5248,0.7657,0.4019,0.2009,0.1,1
"988","Numerical judgment","incongruent","0.5",0.5248,0.7657,0.4019,0.2009,0.5,1
"989","Numerical judgment","incongruent","0.5",0.5261,0.766,0.403,0.2015,0.017,0.333333333333333
"990","Numerical judgment","incongruent","0.5",0.5261,0.766,0.403,0.2015,0.034,1
"991","Numerical judgment","incongruent","0.5",0.5261,0.766,0.403,0.2015,0.1,0.857142857142857
"992","Numerical judgment","incongruent","0.5",0.5261,0.766,0.403,0.2015,0.5,1
"993","Numerical judgment","incongruent","0.5",0.5279,0.7551,0.3986,0.1993,0.017,0.2
"994","Numerical judgment","incongruent","0.5",0.5279,0.7551,0.3986,0.1993,0.034,0.5
"995","Numerical judgment","incongruent","0.5",0.5279,0.7551,0.3986,0.1993,0.1,0.928571428571429
"996","Numerical judgment","incongruent","0.5",0.5279,0.7551,0.3986,0.1993,0.5,1
"997","Numerical judgment","incongruent","0.6",0.5508,0.6077,0.3347,0.2008,0.017,0.222222222222222
"998","Numerical judgment","incongruent","0.6",0.5508,0.6077,0.3347,0.2008,0.034,0.666666666666667
"999","Numerical judgment","incongruent","0.6",0.5508,0.6077,0.3347,0.2008,0.1,0.923076923076923
"1000","Numerical judgment","incongruent","0.6",0.5508,0.6077,0.3347,0.2008,0.5,1
"1001","Numerical judgment","incongruent","0.6",0.5872,0.5706,0.335,0.201,0.017,0.2
"1002","Numerical judgment","incongruent","0.6",0.5872,0.5706,0.335,0.201,0.034,0.636363636363636
"1003","Numerical judgment","incongruent","0.6",0.5872,0.5706,0.335,0.201,0.1,0.875
"1004","Numerical judgment","incongruent","0.6",0.5872,0.5706,0.335,0.201,0.5,0.857142857142857
"1005","Numerical judgment","incongruent","0.6",0.591,0.5676,0.3355,0.2013,0.017,0.7
"1006","Numerical judgment","incongruent","0.6",0.591,0.5676,0.3355,0.2013,0.034,0.444444444444444
"1007","Numerical judgment","incongruent","0.6",0.591,0.5676,0.3355,0.2013,0.1,0.875
"1008","Numerical judgment","incongruent","0.6",0.591,0.5676,0.3355,0.2013,0.5,0.888888888888889
"1009","Numerical judgment","incongruent","0.6",0.6006,0.5576,0.3349,0.2009,0.017,0.666666666666667
"1010","Numerical judgment","incongruent","0.6",0.6006,0.5576,0.3349,0.2009,0.034,0.625
"1011","Numerical judgment","incongruent","0.6",0.6006,0.5576,0.3349,0.2009,0.1,0.8
"1012","Numerical judgment","incongruent","0.6",0.6006,0.5576,0.3349,0.2009,0.5,0.928571428571429
"1013","Numerical judgment","incongruent","0.6",0.6038,0.5516,0.3331,0.1998,0.017,0.555555555555556
"1014","Numerical judgment","incongruent","0.6",0.6038,0.5516,0.3331,0.1998,0.034,0.5
"1015","Numerical judgment","incongruent","0.6",0.6038,0.5516,0.3331,0.1998,0.1,0.857142857142857
"1016","Numerical judgment","incongruent","0.6",0.6038,0.5516,0.3331,0.1998,0.5,1
"1017","Numerical judgment","incongruent","0.6",0.6041,0.555,0.3353,0.2012,0.017,0.272727272727273
"1018","Numerical judgment","incongruent","0.6",0.6041,0.555,0.3353,0.2012,0.034,0.333333333333333
"1019","Numerical judgment","incongruent","0.6",0.6041,0.555,0.3353,0.2012,0.1,1
"1020","Numerical judgment","incongruent","0.6",0.6041,0.555,0.3353,0.2012,0.5,1
"1021","Numerical judgment","incongruent","0.6",0.6059,0.5522,0.3346,0.2008,0.017,0.571428571428571
"1022","Numerical judgment","incongruent","0.6",0.6059,0.5522,0.3346,0.2008,0.034,0.5
"1023","Numerical judgment","incongruent","0.6",0.6059,0.5522,0.3346,0.2008,0.1,1
"1024","Numerical judgment","incongruent","0.6",0.6059,0.5522,0.3346,0.2008,0.5,1
"1025","Numerical judgment","incongruent","0.6",0.606,0.5496,0.3331,0.1998,0.017,0.428571428571429
"1026","Numerical judgment","incongruent","0.6",0.606,0.5496,0.3331,0.1998,0.034,0.5
"1027","Numerical judgment","incongruent","0.6",0.606,0.5496,0.3331,0.1998,0.1,0.916666666666667
"1028","Numerical judgment","incongruent","0.6",0.606,0.5496,0.3331,0.1998,0.5,0.909090909090909
"1029","Numerical judgment","incongruent","0.6",0.6068,0.5528,0.3354,0.2012,0.017,0.111111111111111
"1030","Numerical judgment","incongruent","0.6",0.6068,0.5528,0.3354,0.2012,0.034,0.833333333333333
"1031","Numerical judgment","incongruent","0.6",0.6068,0.5528,0.3354,0.2012,0.1,0.8
"1032","Numerical judgment","incongruent","0.6",0.6068,0.5528,0.3354,0.2012,0.5,1
"1033","Numerical judgment","incongruent","0.6",0.6071,0.5495,0.3336,0.2002,0.017,0.25
"1034","Numerical judgment","incongruent","0.6",0.6071,0.5495,0.3336,0.2002,0.034,0.428571428571429
"1035","Numerical judgment","incongruent","0.6",0.6071,0.5495,0.3336,0.2002,0.1,0.666666666666667
"1036","Numerical judgment","incongruent","0.6",0.6071,0.5495,0.3336,0.2002,0.5,1
"1037","Numerical judgment","incongruent","0.6",0.6071,0.5505,0.3342,0.2005,0.017,0.166666666666667
